2.41282560e-04,1.05038281e-04,1.94100813e-03
6.33547085e-05,2.14642600e-04,1.94315774e-03
1.90773126e-04,2.07638119e-04,1.93300691e-03
4.98618266e-02,3.77199783e-05,1.07303703e-03
4.99706706e-02,1.07266442e-04,1.03817354e-03
4.98982071e-02,8.04399898e-05,1.05885622e-03
4.99509893e-02,1.98514445e-02,9.10253991e-04
4.98781250e-02,1.99621701e-02,9.11344100e-04
4.98954830e-02,1.98797820e-02,9.11956608e-04
1.80989813e-04,1.99072192e-02,1.98036590e-03
6.65680877e-05,1.97942282e-02,1.93930462e-03
4.70586093e-04,1.05038281e-04,1.90414376e-03
8.49161590e-04,9.89414078e-05,1.90579125e-03
5.34485968e-04,2.56317553e-04,1.90100047e-03
6.81520883e-04,2.50220680e-04,1.91243276e-03
1.23201106e-03,7.73187480e-05,1.94825081e-03
9.78208445e-04,2.39475256e-04,1.94376202e-03
1.13000186e-03,2.17852596e-04,1.96520928e-03
1.57209728e-03,9.83404865e-05,2.00718681e-03
1.42353218e-03,1.75659234e-04,1.99977918e-03
1.88675048e-03,6.77736254e-05,2.04092174e-03
1.73328015e-03,1.66114112e-04,2.04205145e-03
2.19693328e-03,9.58060078e-05,2.04473141e-03
2.01198902e-03,1.63579633e-04,2.05047557e-03
2.61417306e-03,1.08558455e-04,1.98314233e-03
2.46582533e-03,2.48197391e-04,1.98069572e-03
2.27944845e-03,2.35444944e-04,2.02020960e-03
2.93436790e-03,6.29402150e-05,1.93068230e-03
2.78601683e-03,1.71498670e-04,1.93614061e-03
3.28322717e-03,1.09245753e-04,1.86376665e-03
3.11234988e-03,1.72185968e-04,1.88112615e-03
3.62439847e-03,6.29423687e-05,1.83729495e-03
3.45844934e-03,1.72188122e-04,1.83990338e-03
3.97187180e-03,9.80080259e-05,1.86340822e-03
3.80096823e-03,1.60950395e-04,1.85552023e-03
4.31019278e-03,5.99907191e-05,1.90452824e-03
4.14049865e-03,1.57998745e-04,1.89810552e-03
4.63792895e-03,8.16150167e-05,1.96154402e-03
4.46142416e-03,1.41605736e-04,1.94726286e-03
5.03657208e-03,9.95515040e-05,1.98214507e-03
4.92659154e-03,2.39802903e-04,1.98132643e-03
4.75880916e-03,2.21866416e-04,1.98502958e-03
5.34406677e-03,5.52037198e-05,1.97367520e-03
5.20194850e-03,1.54755224e-04,1.97877320e-03
5.70557218e-03,8.04666219e-05,1.90613625e-03
5.57233210e-03,2.07103999e-04,1.90356234e-03
5.44048886e-03,1.81841097e-04,1.93746017e-03
6.03525080e-03,1.05696263e-04,1.83499011e-03
5.87312828e-03,1.86162885e-04,1.84990679e-03
6.38120699e-03,6.38297437e-05,1.78946352e-03
6.20590944e-03,1.69526007e-04,1.79617099e-03
6.71418637e-03,8.93727840e-05,1.78239819e-03
6.53980247e-03,1.53202528e-04,1.78169656e-03
7.04800831e-03,8.06526603e-05,1.81386951e-03
6.85999874e-03,1.70025444e-04,1.80419490e-03
7.43436366e-03,8.89354533e-05,1.87852520e-03
7.29662852e-03,2.25195037e-04,1.88732683e-03
7.13992103e-03,2.16912244e-04,1.85895659e-03
7.76734093e-03,1.23277269e-04,1.91966753e-03
7.60871285e-03,2.12212722e-04,1.91760475e-03
8.12152089e-03,8.45486244e-05,1.92366631e-03
7.94996120e-03,2.07825893e-04,1.92831730e-03
8.45580863e-03,1.18819203e-04,1.87650720e-03
8.29201591e-03,2.03367827e-04,1.88916894e-03
8.82312161e-03,1.17807896e-04,1.80687793e-03
8.64895429e-03,2.36627099e-04,1.81574380e-03
9.14456313e-03,8.09257873e-05,1.75364031e-03
8.99493314e-03,1.98733683e-04,1.75687541e-03
9.50839040e-03,1.23973615e-04,1.72970362e-03
9.33648825e-03,2.04899402e-04,1.73459240e-03
9.86628045e-03,9.98763050e-05,1.74464136e-03
9.71215774e-03,2.23849920e-04,1.74788042e-03
1.01858620e-02,6.70981459e-05,1.78037789e-03
1.00432163e-02,1.66974451e-04,1.77949812e-03
1.05223882e-02,8.84056960e-05,1.83913955e-03
1.03541122e-02,1.55503842e-04,1.82702000e-03
1.08718752e-02,6.71615247e-05,1.86890510e-03
1.06949723e-02,1.55567221e-04,1.86783879e-03
1.12071903e-02,8.49614531e-05,1.85580999e-03
1.10334069e-02,1.52122978e-04,1.86550057e-03
1.15485177e-02,9.73855926e-05,1.79839736e-03
1.13640621e-02,1.82347046e-04,1.81692728e-03
1.19078373e-02,9.17788931e-05,1.72676309e-03
1.17209973e-02,1.89164486e-04,1.74313623e-03
1.22508293e-02,6.19665476e-05,1.67582735e-03
1.20804679e-02,1.53745441e-04,1.68400480e-03
1.26049132e-02,1.05134981e-04,1.66759846e-03
1.24328382e-02,1.67101529e-04,1.66866477e-03
1.29419423e-02,6.29460378e-05,1.68871288e-03
1.27775263e-02,1.68081019e-04,1.68561824e-03
1.32748302e-02,9.13198508e-05,1.74949315e-03
1.31015463e-02,1.54265889e-04,1.73363821e-03
1.36398011e-02,9.10152518e-05,1.79844453e-03
1.34544684e-02,1.82335103e-04,1.79199357e-03
1.39766906e-02,1.11025791e-04,1.80437742e-03
1.38105648e-02,2.02041043e-04,1.80925613e-03
1.43250369e-02,6.55971241e-05,1.77925441e-03
1.41491559e-02,1.76622915e-04,1.78770081e-03
1.46545750e-02,9.85031947e-05,1.70923990e-03
1.44819543e-02,1.64100319e-04,1.73082610e-03
1.50148517e-02,9.38068438e-05,1.64212439e-03
1.48288288e-02,1.92310038e-04,1.65597960e-03
1.53549168e-02,1.06487328e-04,1.60641650e-03
1.51859100e-02,2.00294172e-04,1.61227364e-03
1.56897876e-02,8.95696530e-05,1.61127187e-03
1.55152037e-02,1.96056981e-04,1.60896101e-03
1.60194993e-02,9.52102536e-05,1.65541335e-03
1.58333015e-02,1.84779907e-04,1.64431986e-03
1.64227075e-02,8.53502253e-05,1.71645300e-03
1.61364854e-02,2.35015558e-04,1.70535283e-03
1.63102794e-02,2.25155530e-04,1.72818528e-03
1.67408257e-02,9.71827927e-05,1.74717965e-03
1.65969783e-02,1.82533018e-04,1.74783981e-03
1.70794544e-02,1.06342251e-04,1.73725795e-03
1.69073735e-02,2.03525043e-04,1.74359731e-03
1.74150572e-02,9.65871058e-05,1.69068645e-03
1.72354448e-02,2.02929356e-04,1.70305950e-03
1.77340550e-02,8.56381836e-05,1.62692042e-03
1.75460757e-02,1.82225289e-04,1.64430238e-03
1.81574403e-02,1.16169703e-04,1.56412267e-03
1.80275666e-02,2.45573864e-04,1.56510355e-03
1.78324155e-02,2.15042345e-04,1.58369991e-03
1.84726395e-02,7.24845050e-05,1.54253434e-03
1.83400846e-02,1.88654208e-04,1.54593745e-03
1.88041001e-02,8.90246690e-05,1.56981853e-03
1.86403363e-02,1.61509174e-04,1.56188799e-03
1.91363321e-02,6.93376870e-05,1.61608714e-03
1.89578549e-02,1.58362356e-04,1.60602131e-03
1.95118280e-02,7.07643322e-05,1.67301229e-03
1.93931172e-02,1.91327747e-04,1.67927693e-03
1.92470614e-02,1.89901102e-04,1.66035372e-03
1.98518754e-02,7.96877568e-05,1.69148563e-03
1.96905470e-02,1.50452089e-04,1.69242115e-03
2.01918941e-02,8.59393518e-05,1.66385895e-03
2.00244559e-02,1.65627109e-04,1.67534682e-03
2.05286701e-02,1.08877197e-04,1.59671232e-03
2.03571415e-02,1.94816549e-04,1.61338654e-03
2.08749256e-02,1.28586880e-04,1.52992774e-03
2.06998613e-02,2.37464078e-04,1.54022459e-03
2.12083912e-02,9.70158492e-05,1.49139909e-03
2.10410461e-02,2.25602730e-04,1.49496104e-03
2.15551336e-02,1.11434990e-04,1.49558998e-03
2.13822630e-02,2.08450839e-04,1.49507654e-03
2.18868063e-02,7.06821594e-05,1.52306594e-03
2.17222345e-02,1.82117150e-04,1.52137318e-03
2.22155120e-02,1.05462686e-04,1.58455906e-03
2.20469161e-02,1.76144846e-04,1.57190585e-03
2.25602712e-02,1.12410985e-04,1.62475458e-03
2.23872578e-02,2.17873671e-04,1.62303589e-03
2.28862008e-02,8.00899832e-05,1.63112981e-03
2.27255299e-02,1.92500968e-04,1.63582627e-03
2.32065674e-02,1.18284524e-04,1.58827177e-03
2.30405200e-02,1.98374508e-04,1.60098867e-03
2.35538201e-02,1.00599797e-04,1.52591589e-03
2.33801069e-02,2.18884321e-04,1.53479602e-03
2.38632643e-02,6.31485202e-05,1.47193134e-03
2.37126501e-02,1.63748317e-04,1.47903446e-03
2.41860888e-02,9.01941397e-05,1.42953604e-03
2.40220675e-02,1.53342660e-04,1.43937793e-03
2.45273817e-02,8.49547486e-05,1.43274684e-03
2.43627743e-02,1.75148888e-04,1.43116929e-03
2.48338120e-02,6.79835173e-05,1.46148765e-03
2.46875843e-02,1.52938266e-04,1.45736518e-03
2.51351035e-02,8.37226790e-05,1.51526623e-03
2.49751638e-02,1.51706196e-04,1.50323774e-03
2.54689599e-02,8.99635678e-05,1.56119631e-03
2.52927107e-02,1.73686247e-04,1.55463683e-03
2.57814573e-02,6.27191233e-05,1.57624545e-03
2.56222697e-02,1.52682691e-04,1.57920359e-03
2.60841787e-02,9.80103153e-05,1.54775586e-03
2.59212847e-02,1.60729439e-04,1.55989698e-03
2.64069455e-02,9.58765628e-05,1.49026612e-03
2.62334119e-02,1.93886878e-04,1.50362328e-03
2.67176675e-02,6.91423999e-05,1.43144792e-03
2.65574428e-02,1.65018963e-04,1.44196491e-03
2.70259893e-02,5.31322034e-05,1.38190055e-03
2.68692873e-02,1.22274603e-04,1.39300480e-03
2.72974105e-02,9.10761824e-05,1.36235829e-03
2.71414662e-02,1.44208386e-04,1.36607492e-03
2.76673105e-02,7.48122297e-05,1.38710993e-03
2.74007636e-02,2.12509337e-04,1.37965814e-03
2.75654110e-02,1.96245384e-04,1.39839944e-03
2.79482072e-02,8.72836860e-05,1.43237266e-03
2.78198868e-02,1.62095916e-04,1.42768303e-03
2.82461932e-02,1.13020842e-04,1.48353369e-03
2.80957919e-02,2.00304528e-04,1.47926395e-03
2.85491599e-02,7.94112795e-05,1.51130103e-03
2.83954146e-02,1.92432122e-04,1.51320093e-03
2.88610121e-02,8.62325525e-05,1.50889628e-03
2.87090999e-02,1.65643832e-04,1.51274470e-03
2.91494330e-02,5.66004611e-05,1.48185359e-03
2.90094796e-02,1.42833014e-04,1.48962122e-03
2.94313342e-02,7.32364521e-05,1.42298965e-03
2.92831544e-02,1.29836913e-04,1.44122543e-03
2.97000520e-02,6.81220814e-05,1.36742667e-03
2.95407701e-02,1.41358534e-04,1.38310621e-03
3.00426338e-02,7.53595339e-05,1.31725043e-03
2.99204533e-02,1.88653853e-04,1.31802529e-03
2.97721364e-02,1.81416400e-04,1.33401122e-03
3.03205203e-02,4.99933071e-05,1.30088731e-03
3.01889258e-02,1.25352841e-04,1.30266074e-03
3.05988953e-02,6.89770883e-05,1.32130796e-03
3.04530123e-02,1.18970395e-04,1.31358185e-03
3.08954630e-02,1.00648933e-04,1.37420201e-03
3.07377606e-02,1.69626022e-04,1.36331473e-03
3.11612503e-02,6.80568359e-05,1.41192784e-03
3.10127979e-02,1.68705769e-04,1.41115027e-03
3.14892924e-02,6.72908351e-05,1.44997129e-03
3.13882216e-02,1.74860730e-04,1.45457409e-03
3.12503566e-02,1.75626731e-04,1.44373743e-03
3.17576760e-02,6.26515541e-05,1.45653176e-03
3.16319878e-02,1.29942389e-04,1.46038224e-03
3.20312829e-02,5.72487137e-05,1.43373101e-03
3.18893413e-02,1.19900268e-04,1.44475747e-03
3.23418246e-02,6.96382994e-05,1.37421333e-03
3.22445597e-02,1.69847438e-04,1.37050209e-03
3.21206563e-02,1.57457852e-04,1.40034094e-03
3.26053505e-02,7.97291184e-05,1.31699300e-03
3.24874234e-02,1.49367418e-04,1.32573311e-03
3.28761260e-02,6.59176606e-05,1.27095580e-03
3.27456867e-02,1.45646779e-04,1.27813545e-03
3.31519969e-02,6.89932335e-05,1.24544750e-03
3.30161978e-02,1.34910894e-04,1.25039664e-03
3.34170915e-02,6.42848459e-05,1.24877817e-03
3.32803845e-02,1.33278079e-04,1.24726805e-03
3.36738106e-02,6.22830735e-05,1.27604401e-03
3.35263392e-02,1.26567919e-04,1.26783239e-03
3.39839522e-02,6.39580603e-05,1.32913985e-03
3.38787813e-02,1.66181635e-04,1.33587434e-03
3.37496269e-02,1.64506648e-04,1.31182231e-03
3.42554163e-02,8.27632322e-05,1.37304528e-03
3.41307917e-02,1.46721293e-04,1.36858189e-03
3.45239087e-02,8.16998748e-05,1.39455239e-03
3.44008912e-02,1.64463107e-04,1.39584328e-03
3.48020104e-02,1.01681395e-04,1.38409762e-03
3.46777552e-02,1.83381270e-04,1.38769671e-03
3.50633692e-02,8.04017744e-05,1.35686057e-03
3.49486592e-02,1.82083170e-04,1.35733825e-03
3.53297560e-02,6.20265960e-05,1.31106024e-03
3.52107745e-02,1.42428370e-04,1.31718155e-03
3.55725317e-02,4.65174738e-05,1.26219042e-03
3.54576716e-02,1.08544070e-04,1.27205050e-03
3.58236949e-02,7.58165910e-05,1.21181943e-03
3.56911942e-02,1.22334065e-04,1.22554455e-03
3.60891717e-02,6.53393123e-05,1.18596852e-03
3.59472670e-02,1.41155903e-04,1.19120239e-03
3.63538829e-02,5.66575597e-05,1.18598360e-03
3.62162474e-02,1.21996872e-04,1.18541826e-03
3.66135762e-02,5.12081389e-05,1.21094922e-03
3.64802038e-02,1.07865699e-04,1.20404107e-03
3.68639640e-02,5.19665284e-05,1.25246532e-03
3.67322954e-02,1.03174667e-04,1.24124878e-03
3.70972271e-02,8.86335311e-05,1.30150176e-03
3.69605892e-02,1.40600060e-04,1.28998754e-03
3.73485283e-02,7.44700927e-05,1.33187787e-03
3.71910158e-02,1.63103624e-04,1.32876749e-03
3.76528027e-02,6.26114850e-05,1.33918562e-03
3.74325250e-02,1.77045483e-04,1.34195079e-03
3.75671145e-02,1.65186875e-04,1.33800173e-03
3.78913877e-02,6.50029602e-05,1.32209961e-03
3.77815049e-02,1.27614445e-04,1.32693012e-03
3.81361464e-02,7.66585568e-05,1.28024445e-03
3.80131977e-02,1.41661517e-04,1.28956164e-03
3.83759090e-02,6.40741632e-05,1.23319617e-03
3.82494305e-02,1.40732720e-04,1.24203158e-03
3.86105159e-02,6.16265294e-05,1.18329345e-03
3.84783275e-02,1.25700693e-04,1.19615289e-03
3.89012602e-02,6.46100636e-05,1.13970821e-03
3.88191218e-02,1.77032771e-04,1.13935962e-03
3.86914151e-02,1.74049237e-04,1.15283423e-03
3.91253223e-02,5.16346997e-05,1.12299190e-03
3.90287211e-02,1.16244763e-04,1.12544109e-03
3.93454038e-02,8.49670767e-05,1.13298723e-03
3.92272294e-02,1.36601776e-04,1.13122996e-03
3.96139198e-02,7.58390257e-05,1.16455291e-03
3.94713598e-02,1.60806102e-04,1.16140015e-03
3.98461922e-02,4.54176205e-05,1.19622545e-03
3.97302071e-02,1.21256646e-04,1.19413808e-03
4.00771532e-02,7.15438280e-05,1.24203069e-03
3.99538641e-02,1.16961448e-04,1.23161973e-03
4.03032536e-02,5.92068859e-05,1.27049532e-03
4.01723861e-02,1.30750714e-04,1.26789775e-03
4.05780575e-02,5.68032732e-05,1.28069706e-03
4.04948897e-02,1.41427547e-04,1.28277616e-03
4.03792582e-02,1.43831160e-04,1.28405030e-03
4.08050455e-02,6.30738296e-05,1.26768958e-03
4.06984206e-02,1.19877103e-04,1.27286376e-03
4.10417600e-02,6.99798623e-05,1.23160082e-03
4.09257514e-02,1.33053692e-04,1.24026629e-03
4.12664189e-02,4.48602726e-05,1.19310560e-03
4.11536502e-02,1.14840135e-04,1.20064871e-03
4.15015313e-02,7.70617502e-05,1.13569364e-03
4.13826886e-02,1.21922023e-04,1.15045825e-03
4.17267160e-02,5.06419321e-05,1.09904156e-03
4.16136856e-02,1.27703682e-04,1.10327823e-03
4.19556007e-02,7.33273517e-05,1.07114823e-03
4.18384531e-02,1.23969284e-04,1.07730592e-03
4.21760583e-02,6.20539038e-05,1.06511479e-03
4.20579873e-02,1.35381256e-04,1.06591294e-03
4.24491470e-02,5.96936143e-05,1.08596350e-03
4.22644533e-02,1.57472903e-04,1.08186039e-03
4.23847055e-02,1.55112614e-04,1.09690037e-03
4.26485503e-02,4.54752593e-05,1.10950606e-03
4.25665513e-02,1.05168874e-04,1.10976377e-03
4.28584998e-02,6.96608143e-05,1.15242685e-03
4.27504347e-02,1.15136074e-04,1.14384809e-03
4.30658196e-02,6.72493895e-05,1.18773955e-03
4.29441631e-02,1.36910204e-04,1.18375220e-03
4.33238764e-02,5.45603672e-05,1.21458777e-03
4.32408733e-02,1.42927267e-04,1.21899241e-03
4.31313529e-02,1.55616290e-04,1.21250481e-03
4.35227236e-02,5.01634727e-05,1.22321063e-03
4.34207738e-02,1.04723840e-04,1.22508242e-03
4.37779016e-02,5.65428343e-05,1.20716261e-03
4.37007725e-02,1.46712693e-04,1.20507626e-03
4.35936328e-02,1.40333331e-04,1.21722833e-03
4.39760071e-02,3.87324175e-05,1.18423885e-03
4.38849191e-02,9.52752517e-05,1.18975147e-03
4.41827387e-02,7.14835541e-05,1.13652315e-03
4.40716028e-02,1.10215972e-04,1.15060431e-03
4.43909127e-02,5.38870854e-05,1.09553382e-03
4.42710357e-02,1.25370639e-04,1.10418086e-03
4.46212608e-02,6.49571294e-05,1.04772443e-03
4.44957491e-02,1.18844215e-04,1.06076966e-03
4.48359522e-02,5.39172569e-05,1.01800711e-03
4.47272017e-02,1.18874386e-04,1.02300743e-03
4.50426633e-02,8.49402417e-05,1.00806778e-03
4.49344851e-02,1.38857499e-04,1.01005509e-03
4.52586279e-02,6.27755718e-05,1.01168494e-03
4.51429302e-02,1.47715813e-04,1.01295152e-03
4.54791306e-02,5.72984116e-05,1.03459657e-03
4.53662390e-02,1.20073983e-04,1.03096984e-03
4.56866910e-02,6.42683364e-05,1.06909193e-03
4.55831367e-02,1.21566748e-04,1.06490103e-03
4.58918177e-02,5.14794453e-05,1.10244554e-03
4.57868425e-02,1.15747782e-04,1.09937788e-03
4.60988545e-02,5.66630086e-05,1.13679766e-03
4.59914253e-02,1.08142454e-04,1.13135126e-03
4.63036914e-02,4.26935686e-05,1.15723821e-03
4.61961461e-02,9.93565772e-05,1.15592511e-03
4.65300965e-02,4.39950388e-05,1.16313040e-03
4.63765446e-02,1.16735470e-04,1.16529674e-03
4.64647829e-02,1.18036940e-04,1.16406651e-03
4.67343936e-02,5.25576637e-05,1.14951911e-03
4.66442639e-02,9.65527025e-05,1.15444573e-03
4.69356739e-02,4.99519163e-05,1.12263690e-03
4.68447234e-02,1.02509580e-04,1.12812572e-03
4.71271261e-02,3.63507493e-05,1.08983545e-03
4.70347736e-02,8.63026657e-05,1.09735218e-03
4.73223789e-02,5.91293727e-05,1.04101041e-03
4.72212904e-02,9.54801220e-05,1.05466904e-03
4.75351185e-02,4.36223240e-05,1.00037535e-03
4.74307856e-02,1.02751697e-04,1.00766690e-03
4.77223339e-02,3.40230536e-05,9.70548998e-04
4.76327462e-02,7.76453776e-05,9.76273939e-04
4.79104580e-02,5.65198584e-05,9.49008458e-04
4.78097935e-02,9.05429120e-05,9.55234652e-04
4.81073290e-02,4.74708699e-05,9.43130213e-04
4.79959585e-02,1.03990728e-04,9.44427943e-04
4.83294607e-02,4.76151423e-05,9.59346973e-04
4.82597554e-02,1.24316131e-04,9.64021417e-04
4.81702530e-02,1.24171858e-04,9.53973078e-04
