1.57547145e-04,5.97434078e-05,9.56730931e-04
3.88248090e-05,1.46238547e-04,9.58176204e-04
1.15029125e-04,1.25639173e-04,9.50770775e-04
4.98339880e-02,5.16527175e-05,1.07165624e-03
4.99162618e-02,1.31902184e-04,1.04083586e-03
4.99208233e-02,1.98661493e-02,9.09593201e-04
4.98380686e-02,1.99485134e-02,9.08991922e-04
1.38054681e-04,1.99148417e-02,9.77736514e-04
5.68241487e-05,1.98338601e-02,9.44354782e-04
3.92188914e-04,6.21152640e-05,9.22824961e-04
3.04954444e-04,1.21858672e-04,9.24667723e-04
6.12891866e-04,8.00547286e-05,9.08069475e-04
5.14002167e-04,1.42169993e-04,9.09144151e-04
8.67367037e-04,3.85091013e-05,9.10915785e-04
7.24944706e-04,1.73441477e-04,9.17367330e-04
8.13711935e-04,1.31895850e-04,9.20190722e-04
1.07539530e-03,7.04638462e-05,9.40686152e-04
9.56094154e-04,1.08972948e-04,9.29779508e-04
1.35285266e-03,5.06759103e-05,9.87477123e-04
1.14668250e-03,1.66381362e-04,9.74836566e-04
1.26070645e-03,1.46593426e-04,9.93061016e-04
1.62032636e-03,5.59176000e-05,1.03999294e-03
1.44442092e-03,1.36125855e-04,1.02571398e-03
1.54916175e-03,1.41367545e-04,1.04554539e-03
1.83964790e-03,7.03589923e-05,1.07565462e-03
1.73737961e-03,1.26276592e-04,1.07112266e-03
2.11439067e-03,5.58322874e-05,1.09168961e-03
1.93459104e-03,1.71561263e-04,1.08955259e-03
2.04440509e-03,1.57034558e-04,1.08904701e-03
2.34202524e-03,4.30904527e-05,1.08840558e-03
2.23976897e-03,9.89227402e-05,1.09062525e-03
2.57570322e-03,5.34074649e-05,1.05889901e-03
2.45335745e-03,9.64979177e-05,1.06981830e-03
2.83297696e-03,8.57580076e-05,1.00342341e-03
2.69802899e-03,1.39165472e-04,1.01751235e-03
3.06169146e-03,6.17788391e-05,9.64210792e-04
2.93915149e-03,1.47536847e-04,9.67231628e-04
3.32879308e-03,5.23626598e-05,9.25083672e-04
3.14434058e-03,1.52344250e-04,9.33193483e-04
3.24794116e-03,1.42928071e-04,9.22225444e-04
3.54838741e-03,6.88795239e-05,9.06638776e-04
3.43047432e-03,1.21242184e-04,9.08338597e-04
3.84047933e-03,6.18745180e-05,9.18992865e-04
3.63220121e-03,1.71376770e-04,9.12476279e-04
3.75869663e-03,1.64371764e-04,9.24970777e-04
4.06486417e-03,4.58857466e-05,9.41766267e-04
3.96326374e-03,1.07760265e-04,9.37756011e-04
4.28733523e-03,6.83548049e-05,9.87620187e-04
4.16383194e-03,1.14240551e-04,9.74074557e-04
4.57173962e-03,5.17483505e-05,1.03819685e-03
4.37675497e-03,1.58761143e-04,1.02638105e-03
4.49832794e-03,1.42154689e-04,1.04481072e-03
4.79695703e-03,4.51513268e-05,1.07294489e-03
4.69049254e-03,9.68996772e-05,1.06769547e-03
5.01298403e-03,7.97775913e-05,1.09301792e-03
4.88544567e-03,1.24928918e-04,1.08996265e-03
5.27454524e-03,8.84166333e-05,1.08263903e-03
5.11538366e-03,1.68194225e-04,1.08744414e-03
5.55079633e-03,7.17011840e-05,1.05007630e-03
5.40554486e-03,1.60117817e-04,1.05601089e-03
5.78721652e-03,4.15297273e-05,1.01498742e-03
5.67191285e-03,1.13230911e-04,1.02035587e-03
6.01802104e-03,6.97560118e-05,9.63027634e-04
5.89418394e-03,1.11285739e-04,9.77062264e-04
6.28551661e-03,7.77634918e-05,9.24739347e-04
6.14754161e-03,1.47519504e-04,9.30754200e-04
6.53072027e-03,5.54114513e-05,9.07482535e-04
6.41396829e-03,1.33174943e-04,9.07755582e-04
6.77884530e-03,6.56364709e-05,9.16946220e-04
6.65968090e-03,1.21047922e-04,9.12309573e-04
7.01794916e-03,4.16795728e-05,9.40593408e-04
6.89927059e-03,1.07316044e-04,9.34142579e-04
7.23879725e-03,5.51634795e-05,9.82787520e-04
7.11289814e-03,9.68430522e-05,9.68236872e-04
7.51144394e-03,5.59740919e-05,1.03613035e-03
7.41058148e-03,1.47013871e-04,1.03853085e-03
7.30081303e-03,1.46203258e-04,1.01708936e-03
7.75963593e-03,7.32890014e-05,1.07509217e-03
7.63730307e-03,1.29263093e-04,1.06861962e-03
8.00344716e-03,5.09603553e-05,1.09195285e-03
7.88305667e-03,1.24249357e-04,1.09181755e-03
8.25012290e-03,8.17856281e-05,1.08083098e-03
8.12594981e-03,1.32745983e-04,1.08503396e-03
8.49978175e-03,4.60284225e-05,1.05787848e-03
8.37464161e-03,1.27814051e-04,1.06202413e-03
8.73473441e-03,7.34123395e-05,1.00897750e-03
8.61290470e-03,1.19440762e-04,1.02173757e-03
8.98286256e-03,6.12629998e-05,9.64314027e-04
